20251022 13:15:00,6.88,6.9199,6.8,6.874975,0,0,2,2,0
20251022 13:16:00,6.89,6.95,6.8695,6.9099,0,0,2,2,0
20251022 13:17:00,6.91005,6.95,6.9,6.927575,0,0,2,2,0
20251022 13:18:00,6.93015,6.93015,6.73,6.8325,0,0,2,2,0
20251022 13:19:00,6.84,6.84,6.61,6.6975,0,0,2,2,0
20251022 13:20:00,6.695,6.71,6.61,6.6475,0,0,2,2,0
20251022 13:21:00,6.635,6.7,6.6,6.6375,0,0,2,2,0
20251022 13:22:00,6.625,6.63,6.39,6.535,0,0,2,2,1
20251022 13:23:00,6.56,6.72,6.5088,6.6072,0,0,2,2,2
20251022 13:24:00,6.6,6.69,6.6,6.6525,0,0,2,2,0
20251022 13:25:00,6.655,6.69,6.46,6.58745,0,0,2,2,0
20251022 13:26:00,6.5999,6.61,6.47,6.5475,0,0,2,2,0
20251022 13:27:00,6.555,6.555,6.4,6.4725,0,0,2,2,0
20251022 13:28:00,6.47,6.49,6.39,6.42745,0,0,2,2,0
20251022 13:29:00,6.4149,6.43,6.13,6.289925,0,0,2,2,0
20251022 13:30:00,6.29985,6.29985,5.89,6.06125,526587127,0,2,2,0
20251022 13:31:00,6.0375,6.25,5.8201,6.035025,14369507,0,2,2,0
20251022 13:32:00,6.035,6.19,5.8,6.01655,12517115,0,2,2,0
20251022 13:33:00,6.0381,6.0381,5.48,5.71,13369723,0,2,2,0
20251022 13:34:00,5.705,5.705,5.39,5.444375,2194723,0,2,2,0
20251022 13:35:00,5.4375,5.5125,5.39,5.444375,2194723,0,2,2,0
20251022 13:36:00,5.4375,5.4375,0,0,0,0,2,2,1
20251022 13:37:00,0,0,0,0,0,0,2,2,1
20251022 13:38:00,0,0,0,0,0,0,2,2,1
20251022 13:39:00,0,5.74,0,5.44125,18712360,0,2,2,1
20251022 13:40:00,5.4575,5.81,5.42,5.66375,13155714,0,2,2,0
20251022 13:41:00,5.7125,6.11,5.7125,5.9525,10783618,0,2,2,2
20251022 13:42:00,5.955,6.11,5.79,5.9525,10783618,0,2,2,2
20251022 13:43:00,5.955,5.955,0,0,0,0,2,2,1
20251022 13:44:00,0,0,0,0,0,0,2,2,1
20251022 13:45:00,0,0,0,0,0,0,2,2,1
20251022 13:46:00,0,6.39,0,6.1975,10992984,0,2,2,1
20251022 13:47:00,6.2,6.2,5.9,6.039125,12805161,0,2,2,0
20251022 13:48:00,6.03825,6.43,6,6.17625,11210352,0,2,2,2
20251022 13:49:00,6.1375,6.27,6.08,6.17375,6621935,0,2,2,0
20251022 13:50:00,6.1725,6.26,5.99,6.124725,5987226,0,2,2,0
20251022 13:51:00,6.12445,6.15,5.9,6.0669,8188497,0,2,2,0
20251022 13:52:00,6.1088,6.1088,5.9,5.999975,5056005,0,2,2,0
20251022 13:53:00,6.00495,6.00495,5.46,5.73985,13544636,0,2,2,0
20251022 13:54:00,5.7547,5.77,5.51,5.63845,6797185,0,2,2,0
20251022 13:55:00,5.6369,5.74,5.42,5.610825,8589385,0,2,2,0
20251022 13:56:00,5.64165,5.64165,5.37,5.49375,5792205,0,2,2,1
20251022 13:57:00,5.5025,5.73,5.41,5.570575,6052944,0,2,2,0
20251022 13:58:00,5.57115,5.87,5.57115,5.745,5448579,0,2,2,0
20251022 13:59:00,5.755,6.16,5.755,5.93625,8909983,0,2,2,0
20251022 14:00:00,5.9075,6.1699,5.9075,6.038725,5543394,0,2,2,2
20251022 14:01:00,6.0275,6.1,5.9601,6.02875,4329725,0,2,2,0
20251022 14:02:00,6.02745,6.02745,5.8,5.938675,4663888,0,2,2,0
20251022 14:03:00,5.9674,5.9674,5.68,5.8285,4667083,0,2,2,0
20251022 14:04:00,5.847,5.9,5.735,5.80625,2754688,0,2,2,0
20251022 14:05:00,5.795,5.865,5.6101,5.759725,4270235,0,2,2,1
20251022 14:06:00,5.7819,5.82,5.67,5.7375,2440528,0,2,2,0
